"timestamp","title","price","market","surface","location","remote_support","lighting","advertiser_type","description","no_of_rooms","form_of_property","url","is_for_sale","posting_id"
"2024-01-17","Całe piętro kamienicy na Śródmieściu - 6 pokoi","1645000","market,secondary","167.07","ul. Łąkowa, Śródmieście, Gdańsk, pomorskie","true","null","agency","homfi ma przyjemność zaoferować całe piętro kamienicy z 1890r  zlokalizowanej w doskonałej lokalizacji Gdańska- Śródmieście.Doskonała inwestycja pod kątem najmu długoterminowego i krótkoterminowego.LOKALIZACJA I BUDYNEK:Nieruchomość znajduje się w kamienicy, której grube  mury pochodzą z 1890r. Inwestycję wyróżnia doskonała lokalizacja w samym sercu Gdańska gwarantująca bliskość do infrastruktury miejskiej jak również do gdańskiego starego miasta, które uznawane jest za jedno z najpiękniejszych w Europie.Dzięki atrakcyjnej lokalizacji, w której znajduje się nieruchomość bez problemu można się dostać do każdego miejsca w Gdańsku jak i w całym Trójmieście. Blisko lokalizacji znajdują sklepy, apteka, restauracje, kawiarnie oraz punkty handlowo-usługowe. Po wyjściu z mieszkania w zaledwie kilku minut dostać można się na ulicę Długą, zrobić sobie spacer wzdłuż rzeki Motławy czy udać się na zakupy do nowoczesnej Galerii Forum.Lokalizacja w centrum gwarantuje bezproblemowy dostęp do wszystkich środków transportu publicznego. Umiejscowienie sprawa, że z mieszkania jest doskonały dojazd do dzielnicy biznesowej w Gdańsku Oliwa za pomocą samochodu jak i również za pomocą komunikacji miejskiej.BUDYNEK:Kamienica położona jest przy ulicy Łąkowej w zrewitalizowanej części Dolnego Miasta. Budynek z cegły, wyremontowana elewacja zewnętrzna. MIESZKANIE:Całe piętro - przestronna, wysoka nieco ponad 3,5 m  wysokości oraz 167 metrowa nieruchomość położona jest na 2 piętrze kamienicy. Aktualnie nieruchomość została podzielona na dwa lokale mieszkalne ze wspólnym korytarzem. Składa się z: mieszkanie A: salon, sypialnia, kuchnia, łazienka, hol, mieszkanie B: 4 pokoje, duża kuchnia po remoncie, łazienka, korytarzIstnieje również możliwość podzielenia nieruchomości na odrębne lokale/pokoje na wynajem. FINANSE:Cena ofertowa 1 645 000 PLNCzynsz administracyjny: ok. 1000 PLNZainteresowany? Skontaktuj się z nami pod numerem +48 799 350 796 lub napisz nam maila poprzez formularz kontaktowy dostępny w ogłoszeniu. -Czy wiesz, że z homfi możesz kupić nieruchomość kompleksowo, tzn. załatwiając wszystko w jednej firmie? Oprócz agentów nieruchomości pomagających w znalezieniu i zakupie nieruchomości, oddajemy Ci do dyspozycji doświadczonych ekspertów kredytowych, zdolnych architektów wnętrz i zaradnych specjalistów od zarządzania najmem.Dzięki temu z nami znajdziesz nieruchomość, sfinansujesz jej zakup, zaprojektujesz i wykończysz jej wnętrze a następnie sprzedasz lub wynajmiesz z opcją przekazania nam nieruchomości do zarządzania najmem.Zainteresowany? Zapytaj opiekuna oferty o szczegóły. -- Wirtualna Wizyta:  -- Wirtualna Wizyta: ","6","pełna własność","https://www.otodom.pl/pl/oferta/cale-pietro-kamienicy-na-srodmiesciu-6-pokoi-ID4oflh","true","4oflh"
"2024-01-17","Mieszkanie 3 Pokojowe Jelenia Góra","435606","market,primary","55.14","ul. Karola Miarki, Śródmieście, Jelenia Góra, dolnośląskie","null","null","agency","Opis inwestycjiApartamenty Aleja Dębowa to idealna propozycja dla osób szukających kameralnej zabudowy oraz estetycznych, niebanalnych rozwiązań architektonicznych, zapewniających najwyższy komfort życia. Przyszli mieszkańcy będą mogli cieszyć się przestronnymi i funkcjonalnymi wnętrzami oraz pełną soczystej zieleni i nowoczesnych udogodnień przestrzenią osiedla. Komórka Lokatorska 7 000 złMiejsce Parkingowe  7 000 zł      Budynek A Kondygnacja - 1 PiętroPowierznia 55,14 m21. Przedpokój     7,10 m22..Pokój Dzieny z Aneksem Kuchenym 21,40 m23..Sypialnia   10,85 m24.Sypialnia   10.69 m25.Łazienka   5,10 m2Aktualna sprzedaż Budynek A-Dostępne mieszkania-:aktualnie dostępnych jest 9 mieszkań.-Powierzchnie mieszkań:-od 53 do 65 m².-Liczba pokoi:-dostępne są mieszkania 3-pokojowe.-Warunki rezerwacji:-Umowa rezerwacyjna-Realizacja inwestycji:-rozpoczęcie budowy w 2 kw. 2022 roku, inwestycja została oddana do użytkowania w 3 kw. 2023 roku.-Liczba budynków:-cała inwestycja składa się z 1 budynku wielorodzinnego.-Liczba kondygnacji:-budynek posiada 4 kondygnacje naziemne wraz z parterem oraz 1 kondygnację podziemną.-Liczba mieszkań:-cała inwestycja składa się z 23 lokali mieszkalnych.-Wysokość pomieszczeń:-na wszystkich kondygnacjach po 260 cm wysokości.-Miejsca postojowe naziemne (23 miejsca)Budynki umiejscowione są w otoczeniu wszechobecnej zieleni, szczególnie warto podkreślić piękny dębowy starodrzew, który docenią w szczególności młode pary i rodziny z dziećmi. Osiedle składa się z czterech budynków w każdym po 23 apartamentów. Każdy apartament bez względu na wielkość został tak zaprojektowany aby nadawał się do zamieszkania długookresowego dla całej rodziny.Inwestycja Dębowa Aleja znajduje się w Jeleniej Górze, ul. Spółdzielcza (0.9 km od centrum Jeleniej Góry), KomunikacjaJak wygląda komunikacja w okolicy inwestycji Dębowa Aleja?W Jeleniej Górze funkcjonuje sieć miejskiej komunikacji autobusowej, na którą składa się kilkanaście linii miejskich oraz podmiejskich. W mieście znajdują się również dworce PKP oraz lotnisko sportowe. Najważniejszą arterią jest ul. Wrocławska stanowiąca fragment krajowej drogi nr 3 (Świnoujście – Jakuszyce). Przez miasto przebiegają także: droga krajowa nr 30 Jelenia Góra – Zgorzelec oraz 3 drogi wojewódzkie: nr 365, nr 366 i nr 367.Przyszli mieszkańcy inwestycji Dębowa Aleja mogą korzystać z rozbudowanej sieci połączeń komunikacyjnych. W odległości 70 metrów od inwestycji Dębowa Aleja znajduje się najbliższy punkt komunikacyjny - Okopowa.Sklepy i usługiJak daleko jest do najbliższego sklepu?Na infrastrukturę handlowo-usługową inwestycji Dębowa Aleja składa się wiele punktów. Nieopodal, w odległości 70 m znajduje się Dino.SportBliskość terenów rekreacyjnych oraz obiektów sportowych to mocna strona tej lokalizacji. W najbliższej okolicy inwestycji Dębowa Aleja w odległości 460 m znajduje się Siłownia Plenerowa.Zadzwoń i umów się na dzień pokazowy.Paweł Politańskikom. +48 533 203 517e-mail: Zapraszam również do naszego Oddziału znajdującego się w Jeleniej Górze ul. Wolności 150, biuro 10Pomagamy również w organizacji wszystkich formalności niezbędnych do uzyskania kredytu!.Powyższa oferta ma charakter informacyjny i nie jest ofertą w rozumieniu przepisów kodeksu cywilnego. Opis nieruchomości został sporządzony na podstawie informacji uzyskanych od właściciela i może być aktualizowany. Skontaktuj się z nami w celu zapoznania się ze szczegółami oferty.""Właścicielem ogłoszenia wraz z jego elementami jest Freedom Nieruchomości Sp. z o.o. lub podmioty współpracujące. Wszelkie prawa zastrzeżone. Kopiowanie, rozpowszechnianie oraz korzystanie z niniejszych materiałów w jakikolwiek inny sposób wykraczający poza dozwolony użytek określony przepisami ustawy z 4 lutego 1994 r. o prawie autorskim i prawach pokrewnych (Dz. U. 1994, nr 24 poz. 83 z późn. zm.) bez pisemnej zgody Freedom Nieruchomości Sp. z o.o. lub podmiotów współpracujących jest zabronione i może stanowić podstawę odpowiedzialności cywilnej oraz karnej.Ponadto niniejsze materiały stanowią tajemnicę przedsiębiorstwa Freedom Nieruchomości Sp. z o.o. lub podmiotów współpracujących w rozumieniu ustawy z dnia 16 kwietnia 1993 r. o zwalczaniu nieuczciwej konkurencji (Dz. U. z 2003 r., Nr 153, poz. 1503 z późn. zm.). Niniejsze ogłoszenie nie stanowi oferty w rozumieniu Kodeksu Cywilnego, lecz ma charakter informacyjny.""","3","pełna własność","https://www.otodom.pl/pl/oferta/mieszkanie-3-pokojowe-jelenia-gora-ID4n5aW","true","4n5aW"
"2024-01-17","KRZYKI, GAJ, ulica Radkowska , 2008r.","767000","market,secondary","64.11","Gaj, Krzyki, Wrocław, dolnośląskie","null","null","private","KRZYKI, GAJ, ulica Radkowska , 2008r. 
BEZPOŚREDNIO - Do sprzedania mieszkanie 3 pokojowe o powierzchni 64,11 mkw. przy ulicy Radkowskiej we Wrocławiu. Własność – Wspólnota Mieszkaniowa. Budynek z 2008 roku, 5 piętrowy z windą. Mieszkanie położone na 2 piętrze, 3 pokojowe, dodatkowo dwie przestronne komórki lokatorskie w tym jedna na półpiętrze przy mieszkaniu. Powierzchnia łączna to  prawie 69,66 mkw. Pokój dzienny z aneksem kuchennym – o powierzchni ok. 27 mkw. - z wyjściem na balkon, dwie sypialnie 14 i 10 mkw., duża łazienka i dodatkowo garderoba. Mieszkanie dwustronne, ustawne pokoje i wygodny przedpokój. Media miejskie , ogrzewanie ze zbiorczej kotłowni gazowej. Czynsz 830 zł, w tym ogrzewanie. Wszystko rozliczane według wskazań liczników. Przy budynku dużo miejsc postojowych ogólnie dostępnych (nie ma problemu ze znalezieniem miejsca do zaparkowania), teren rekreacyjny i plac zabaw dla dzieci . Bezpośrednio przy Wzgórzu Gajowym – doskonałe miejsce na spacer z psem. W pobliżu sklepy, sklepiki, Ferio Gaj, Biedronka, Lidl, liczne punkty gastronomiczne, usługowe, nowy zespół szkolno-przedszkolny, służba zdrowia. Doskonały dojazd do centrum Wrocławia, Uniwersytetu Wrocławskiego, Uniwersytetu Ekonomicznego– tramwaje i autobusy. Cisza i spokój, otoczenie nowej zabudowy jednorodzinnej i nowych domów wolnostojących jednorodzinnych.
Biurom nieruchomości bardzo dziękuję,
proszę o kontakt po godzinie 17.00 – telefon 791657007
 ","3","pełna własność","https://www.otodom.pl/pl/oferta/krzyki-gaj-ulica-radkowska-2008r-ID4nIK3","true","4nIK3"
"2024-01-17","Sprzedam mieszkanie 78 m 4 pokoje PROMNIK","425000","market,secondary","78","ul. Osiedlowa, Promnik, Strawczyn, kielecki, świętokrzyskie","null","null","private","Sprzedam własnościowe mieszkanie w Promniku (gmina Strawczyn) o powierzchni 78 m wraz z garażem murowanym i dwiema dużymi przynależnymi do lokalu piwnicami.
Mieszkanie położone na 1 piętrze bloku 2-piętrowego. 
Lokal mieszkalny składa się z 4 pokoi, łazienka i WC, przedpokój. 
Salon + pokój - ekspozycja południowa. 
Kuchnia + 2 pokoje - ekspozycja północna. 
Bardzo dobra komunikacja do Kielc - linia autobusowa numer 18, busy kursowe. 
W pobliżu liczne sklepy spożywcze, ośrodek zdrowia, basen, zalew, stadion piłkarski, 200 metrów do żłobka/przedszkola/szkoły podstawowej.
Wyposażenie - meble kuchenne, kuchenka + piekarnik, pralka. 
Kwota 425.000 zł to cena lokalu mieszkalnego wraz z garażem i dwiema piwnicami. 
","4","pełna własność","https://www.otodom.pl/pl/oferta/sprzedam-mieszkanie-78-m-4-pokoje-promnik-ID4oDcJ","true","4oDcJ"
"2024-01-17","Rezerwacja. Apartament z poddaszem ul. Sczęść Boże","580000","market,secondary","75.94","Tarnowskie Góry, tarnogórski, śląskie","true","null","agency","REZERWACJANa sprzedaż wyjątkowy apartament zlokalizowany na pierwszym piętrze budynku z 2020 roku przy ul. Szczęść Boże 77E w Tarnowskich Górach.  Dogodna lokalizacja gwarantuje bardzo szybki dojazd do centrum Tarnowskich Gór. W bliskiej odległości Zabytkowa Kopalnia Srebra oraz Park Krajobrazowy Segiet. Okolica cicha, spokojna, zabudowana domami jednorodzinnymi, w otoczeniu pól i lasów.Apartament posiada oddzielne wejście. Lokal składa się z salonu z aneksem kuchennym, dwóch pokoi w tym jeden z balkonem, łazienki z wc, przedpokoju z szafą w zabudowie, która pełni funkcję garderoby oraz klatki schodowej. Apartament posiada poddasze nad całą powierzchnią mieszkania, które pomieści wszystkie sezonowe rzeczy i jeszcze więcej.Do lokalu przynależy jedno miejsce parkingowe oraz do użytku lokatorów jest jedno miejsce tzw. ""wspólne""Dzięki dużym szkleniom mieszkanie jest bardzo jasne. Standard wykończenia, duża ilość elementów w kolorze drewna oraz neutralne kolory dają poczucie ciepła i komfortu.Czynsz do zarządcy to tylko 167zł, co niewątpliwie jest dodatkowym atutem.W cenie mieszkania zabudowa stała. Istnieje możliwość pozostawienie pozostałych mebli. Oferujemy również skuteczną, nieodpłatną pomoc w uzyskaniu najkorzystniejszego kredytu na zakup nieruchomości.SILESIA CZTERY KĄTY Aleksandra Woźniak-Żak, tel.  733 333 493 

Oferta wysłana z programu dla biur nieruchomości ASARI CRM ()
","3","pełna własność","https://www.otodom.pl/pl/oferta/rezerwacja-apartament-z-poddaszem-ul-sczesc-boze-ID4jlpY","true","4jlpY"
"2024-01-17","Mieszkanie 3 pokoje Osiedle na wzgórzu","355000","market,secondary","66.4","ul. Strzelców Bytomskich 246, Osiedle Generała Jerzego Ziętka, Bytom, śląskie","null","null","private","Sprzedam mieszkanie z balkonem Bytom – Stroszek (Osiedle na Wzgórzu / Osiedle Jerzego Ziętka).  Mieszkanie ciepłe, środkowe, położone na 1. piętrze w 4-piętrowym bloku po termomodernizacji. Ogłoszenie 66,4m2 = dotyczy mieszkania 62,5m2 + 3,9m2 piwnica. Lokal mieszkalny o pow. 62,5 m2 składający się z:

3 niezależnych pokoi (2 sypialnie i 1 duży pokój),
widnej kuchni,
łazienki z wanną
osobnego WC
ustawnego przedpokoju
do mieszkania przynależy piwnica o pow. 3,90 m2, można korzystać z rowerowni i suszarni dostępnej dla mieszkańców klatki.

Dostępne są miejsca parkingowe przed i za budynkiem.
Centralne ogrzewanie oraz ciepła woda z sieci. Okna PCV, gładzie i tynk dekoracyjny na ścianach. W przedpokoju szafa na wymiar z drzwiami przesuwnymi. W kuchni meble na wymiar (firmy Rust) wraz z AGD (lodówka, zmywarka, płyta gazowa, piekarnik, pochłaniacz, mikrofalówka). W łazience pralka LG. Na podłodze w mieszkaniu panele.

Atrakcyjna lokalizacja. W pobliżu ok. 2 minut pieszo przedszkole, szkoła, przychodnia lekarska, w pobliżu sklepy (Biedronka 3min), przystanki.

Certyfikat energetyczny lokalu do wglądu. Księga wieczysta, własność z aktem notarialnym.
Sprzedajemy bezpośrednio. Proszę o tel po godz. 17.

Niniejsze ogłoszenie nie stanowi oferty w rozumieniu Kodeksu Cywilnego lecz ma charakter informacyjny.
","3","pełna własność","https://www.otodom.pl/pl/oferta/mieszkanie-3-pokoje-osiedle-na-wzgorzu-ID4new1","true","4new1"
"2024-01-17","M--3 blok, Centrum","310000","market,secondary","34.79","Wzgórze Wolności, Bydgoszcz, kujawsko-pomorskie","true","null","agency","Na sprzedaż mieszkanie 2-pokojowe, o pow. 34,7m2, na osiedlu  znajduje się na drugim piętrze w czteropiętrowym  bloku z cegły.

W skład mieszkania wchodzą: dwa pokoje, osobna kuchnia, łazienka z wc , przedpokój .
Z salonu wyjście na  balkon. Do mieszkania przynależy piwnica o pow.2,31m2.Teren ogrodzony ,zamknięty.
Mieszkanie do zamieszkania , doskonale dla pary lub pod wynajem.
Czynsz miesięczny to  ok.480 zł na 2 osoby.
Otoczenie:- 10 min na Starówkę ,Zielone Arkady.- w sąsiedztwie: szkoła, blisko komunikacja miejska.

Polecam i zapraszam na prezentację!
Opiekun transakcji: Beata tel. 500 756 545.
W ramach obsługi Biuro Nieruchomości DOM TWOICH MARZEŃ przeprowadza przez cały proces transakcji: od znalezienia idealnej lokalizacji, poprzez umowę przedwstępną, kompletowanie dokumentów, aż do momentu zawarcia ostatecznego aktu notarialnego i przekazania nieruchomości.Wspieramy przy uzyskaniu kredytowania. Negocjujemy niskie opłaty notarialne.
Opis oferty zawarty na stronie internetowej sporządzany jest na podstawie oględzin nieruchomości oraz informacji uzyskanych od właściciela, może podlegać aktualizacji i nie stanowi oferty określonej w art. 66 i następnych K.C.","2","pełna własność","https://www.otodom.pl/pl/oferta/m-3-blok-centrum-ID4ofLb","true","4ofLb"
"2024-01-17","Kołobrzeg Mieszkanie 2 Pok. 500m Do Plaży","529000","market,secondary","32.08","Kołobrzeg, kołobrzeski, zachodniopomorskie","null","null","agency","Na sprzedaż piękny, przestronny apartament położony w idealnej lokalizacji Nieruchomość położona na zacisznym osiedlu z ogrodami "" Zielone Tarasy "" w odległości około 400 m od morza oraz szerokiej, piaszczystej plaży.Mieszkanie 2-pokojowe  o powierzchni 32,08 m2 usytuowane jest na 2 piętrze w 3 piętrowym apartamentowcu ( budynek z windą ) w skład którego wchodzą:- salon z aneksem kuchennym oraz wyjściem na przestronny balkon- niezależna sypialnia- przedpokój - łazienka z WCDo mieszkania przynależy również komórka lokatorska o powierzchni 2,75 m2 oraz możliwość korzystania z dostępnej tylko dla mieszkańcówsali fitness z siłownią oraz 2 niezależnych tarasów położonych na dachu budynku.Czynsz ze wszystkimi zaliczkami na wodę oraz ogrzewanie 590,- ( dodatkowe opłaty - energia według zużycia )Piękna okolica w prestiżowej lokalizacji przy promenadzie, parku oraz Amfiteatrze.W pobliżu ścieżki rowerowe biegnące wzdłuż pobliskich, nadmorskich miejscowości, liczne restauracje oraz przystanek komunikacji miejskiej.Miejsca postojowe ogólnodostępne wzdłuż osiedla ( nieprzypisane ) ZAPRASZAM SERDECZNIE NA PREZENTACJĘ NIERUCHOMOŚCIPAULINA ZIELIŃSKA TEL.  660 727 425""Opis nieruchomości zawarty w niniejszej ofercie został sporządzony na podstawie informacji przekazanych nam przez stronę sprzedającą. Zwracamy uwagę, że mogą one zawierać błędy lub nieścisłości. W przypadku zainteresowania ofertą zalecamy osobistą weryfikację tych informacji. Oferta ta nie stanowi oferty w rozumieniu przepisu art. 66 i nast. Kodeksu cywilnego.""-Mikulski Nieruchomości - licencjonowana  sieć biur nieruchomości. Baza sprawdzonych nieruchomości. Nasza firma posiada 7 oddziałów. Pracujemy w systemach wymiany ofert z biurami nieruchomości na terenie całej Polski. Posiadamy polisę OC. Obsługujemy teren całego województwa zachodniopomorskiego. Nasz skład liczy blisko 40 osób.Dobierzemy dla Państwa najtańszy kredyt na zakup każdej nieruchomości. Nie musisz kupować z nami nieruchomości, by otrzymać świetny kredyt! W ofercie mamy ponad 20 banków! Zadzwoń po kredyt hipoteczny już dziś: +48 790 588 531CENTRALA FIRMY:+48 530 855 003Nasze oddziały:Oddział GOLENIÓWul. M. Konopnickiej 7672-100 GoleniówTel. +48 91 418 56 57Oddział STARGARDul. Mikołaja Reja 8/173-110 StargardTel. +48 91 577 07 57Oddział NOWOGARDul. Bankowa 3B/4 (I piętro)72-200 NowogardTel. +48 91 307 66 87Oddział SZCZECINul. Łaziebna 1 (wejście od ul. Tkackiej) 70-557 SzczecinTel. +48 91 307 91 64Oddział ŚWINOUJŚCIEul. Gen. J. Bema 7/2 (I piętro)72-600 ŚwinoujścieTel. +48 91 307 89 01Oddział KOŁOBRZEGul. Armii Krajowej 20C/1978-100 KołobrzegTel. +48 94 700 00 23Zapraszamy do naszych oddziałów! ::oferta eksportowana z programu mediaRent::","2","pełna własność","https://www.otodom.pl/pl/oferta/kolobrzeg-mieszkanie-2-pok-500m-do-plazy-ID4nJA1","true","4nJA1"
"2024-01-17","Mieszkanie z działką i garażem!","290000","market,secondary","44.67","Maczki, Sosnowiec, śląskie","null","null","agency","Cena obejmuje mieszkanie, ogródek działkowy i garaż! Sosnowiec Maczki ul. Krakowska -  wschodnia, niewielka i otoczona zewsząd lasami dzielnica Sosnowca określana jako ""zielone płuca Sosnowca"". Sam budynek niski, kameralny, ocieplony z odnowionymi klatkami schodowymi. Lokal o powierzchni użytkowej  44,67m2, stanowi odrębną własność.  Obecnie składa się z trzech pokoi, kuchni, łazienki z Wc i przedpokoju, usytuowany jest na wysokim parterze z widokiem na tereny zielone.Mieszkanie w stanie idealnym, wyremontowane od podstaw kilka lat temu, łącznie z instalacjami. Rok temu właściciele zdecydowali się ponownie na wymianę okien. Remont został wykonany w sposób staranny, z dbałością o każdy detal z użyciem wysokiej jakości materiałów. W cenie pozostaje zabudowa kuchenna, szafa lustrzana w przedpokoju i wyposażenie łazienki (oprócz pralki). Funkcjonalny układ: przedpokój w kształcie litery L,  kuchnia obok salonu, który obecnie jest pomieszczeniem przechodnim do mniejszego wydzielonego pokoju - może być sypialnią. W dalszej, bardziej prywatnej części mieszkania pokój z balkonem. Czynsz 690 zł zawiera zaliczkę na centralne ogrzewanie, fundusz remontowy, eksploatację, opłatę za zarządzanie, opłatę za działkę i garaż.  Klienci, którzy zdecydują się kupić mieszkanie będą mogli korzystać z ogródka działkowego o pow. 200m2 i garażu typu blaszak o pow. 21m2 , które są przypisane do mieszkania i znajdują się w bliskim sąsiedztwie budynku - widać je z okien !!!Cena 290 000zł do negocjacjiZapraszam!Marta695 960 915Przy transakcji zakupu zapewniamy obsługę notarialną oraz dzięki wieloletniej współpracy z doradcami kredytowymi pomagamy w uzyskaniu bezpiecznego kredytu bankowego na zakup, budowę lub remont nieruchomości.Treść niniejszego ogłoszenia nie stanowi oferty w rozumieniu kodeksu cywilnego oraz innych właściwych przepisów prawnych. Informacje umieszczone w ofertach przekazywane są przez właścicieli nieruchomości i mogą ulegać zmianom. Staramy się, aby wszystkie oferty były jak najbardziej aktualne i odpowiadały stanowi rzeczywistemu.Oferta wysłana z programu dla biur nieruchomości ASARI CRM ()","3","pełna własność","https://www.otodom.pl/pl/oferta/mieszkanie-z-dzialka-i-garazem-ID4oC1s","true","4oC1s"
"2024-01-17","Mieszkanie - Kościuszki - wysoki standard - klima","379000","market,secondary","59.4","Ostrów Wielkopolski, ostrowski, wielkopolskie","null","null","private","Bardzo ładne mieszkanie po generalnym remoncie w centrum miasta ul. Kościuszki na 3 piętrze. Blok po termomodernizacji z dużym terenem zielonym. Bardzo dobra lokalizacja blisko Lidl, szkoła , przedszkole. Mieszkanie o powierzchni 59,4 m2 - salon , dwa pokoje, kuchnia , łazienka, wc, balkon + piwnica. Mieszkanie bardzo ustawne, słoneczne usytuowanie wschód-zachód. Mieszkanie wykończone w wysokim standardzie. Klimatyzacja. Polecam !!!!","3","spółdzielcze wł. prawo do lokalu","https://www.otodom.pl/pl/oferta/mieszkanie-kosciuszki-wysoki-standard-klima-ID4mHUY","true","4mHUY"
"2024-01-17","Dwa pokoje z balkonem - Police - ul. Wróblewskiego","389000","market,secondary","48.07","Police, Police, policki, zachodniopomorskie","null","null","agency","Tylko u nas!

Na sprzedaż mieszkanie 2 pokojowe mieszkanie usytuowane na 7 piętrze dziesięciopiętrowego bloku przy ul. Wróblewskiego w Policach. Mieszkanie przeszło generalny remont. Standard do wprowadzenia. Na metraż 48,07 składają się odpowiednio salon z wyjściem na spory balkon, osobna widna kuchnia, sypialnia, przedpokój oraz łazienka z wc. Stałe zabudowy w cenie lokalu. Reszta wyposażenia do uzgodnienia. Czynsz administracyjny w wysokości ok 620 zł. Ogrzewanie i woda z sieci miejskiej. Okna PCV. Spółdzielcze wł. prawo do lokalu z KW. Szybka możliwość wydania nieruchomości. Oferta na wyłączność Biura. Więcej informacji w Biurze. 

Biuro nieruchomości pobiera wynagrodzenie ","2","spółdzielcze wł. prawo do lokalu","https://www.otodom.pl/pl/oferta/dwa-pokoje-z-balkonem-police-ul-wroblewskiego-ID4nDMD","true","4nDMD"
"2024-01-17","Wyremontowane, 2 piętro, wolne od zaraz","359000","market,secondary","48.24","ul. Rynek, Choszczno, Choszczno, choszczeński, zachodniopomorskie","true","null","agency","LOKALIZACJA:Nieruchomość zlokalizowana przy ulicy Rynek 3 w Choszcznie (gmina Choszczno, powiat choszczeński, województwo zachodniopomorskie).Atrakcyjna lokalizacja – wszystkie punkty handlowo-usługowe w zasięgu ręki, szkoła podstawowa, przedszkole, placówki bankowe, Kościół,  park, jezioro.

BUDYNEK:Blok mieszkalny wielorodzinny, po termomodernizacji. Przed blokiem ogólnodostępne miejsca parkingowe.

LOKAL MIESZKALNY:Lokal mieszkalny usytuowany na drugim piętrze budynku o powierzchni użytkowej 48,24 m² na którą składają się trzy pokoje, kuchnia, łazienka z WC oraz przestronny przedpokój. Mieszkanie rozkładowe z dobrze nasłonecznionymi pomieszczeniami z dwustronną ekspozycją okienną, po całkowitym remoncie, czyste i zadbane niewymagające większych nakładów finansowych. Stolarka okienna PCV, drzwi wejściowe wymienione, nowe drzwi wewnętrzne, nowe panele, ściany malowane i gładzone. Nowe meble w zabudowie w kuchni z pełnym wyposażeniem. Łazienka z prysznicem, znalazło się w niej miejsce również na nową pralkę, która jest w cenie. W przedpokoju duża szafa w zabudowie.Stan wykończenia nieruchomości prezentuje załączona dokumentacja zdjęciowa.Lokal posiada założoną księgę wieczysta bez żadnych wpisów oraz obciążeń (dział III i IV).Do mieszkania w ramach udziałów w częściach wspólnych przynależy piwnica.

OPŁATY:

Opłaty do Rejonowej spółdzielni mieszkaniowej – 520 zł (opłata podstawowa zawierająca fundusz remontowy, ogrzewanie, koszty eksploatacji, nieuwzględniająca zużycia wody i ścieków oraz opłaty za śmieci).

Mieszkanie do objęcia od zaraz.
","3","spółdzielcze wł. prawo do lokalu","https://www.otodom.pl/pl/oferta/wyremontowane-2-pietro-wolne-od-zaraz-ID4ovDN","true","4ovDN"
"2024-01-17","2 pokojowe, nowsze budownictwo, w dobrym standardz","329000","market,secondary","40.73","ul. Mariańska, Koszalin, zachodniopomorskie","null","null","agency","Mieszkanie 2 pokojowe o powierzchni: 40,73 m2, położone na parterze w nowszym budownictwie.Mieszkanie gotowe do zamieszkania bez żadnych nakładów finansowych, z szybkim terminem wydania.Rozkład pomieszczeń:Salon połączony z aneksem kuchennym o pow.: 16 m2 (na podłodze panele podłogowe, na ścianach gładź, w aneksie kuchennym na podłodze terakota).Aneks kuchenny umeblowany i wyposażony (meble kuchenne, płyta indukcyjna, okap, pozostają na wyposażeniu mieszkania).Sypialnia o pow.:11 m2, na podłodze panele podłogowe, ściany gładź, duża szafa w zabudowie.Duża łazienka połączona z wc - prysznic, wc, umywalka, lustro, glazura + terakota.Przestrony przedpokój - duża szafa z wieszakiem, na podłodze terakota, ściany malowane, drzwi antywłamaniowe.Mieszkanie posiada duże przeszklenia okienne. Okna PCV.Wysokość mieszkania 3,10 m gwarantuje nie tylko przestrzeń, ale również komfort użytkowania, a także daje możliwość prowadzenia działalności gospodarczej.Dodatkowym atutem jest fakt, że budynek posiada dwa wejścia, z których jedno znajduje się od strony ulicy Mariańskiej, natomiast drugie z poziomu zero, bez żadnych barier jest dostępne od strony ogólnodostępnego parkingu.Ogrzewanie i ciepła woda z MEC.Czynsz do Wspólnoty Mieszkaniowej: 380 zł + woda, energia, wg. zużycia.Przed budynkiem duży parking ogólnodostępny.Zapraszamy do odbycia wirtualnego spaceru:Na prezentacje umawia Pośrednik.Przedstawiona oferta ma charakter informacyjny i jest zaproszeniem do rokowań zgodnie z Art. 71 KC, nie stanowi oferty określonej w art 66 i następnych KC. ","2","pełna własność","https://www.otodom.pl/pl/oferta/2-pokojowe-nowsze-budownictwo-w-dobrym-standardz-ID4oHb7","true","4oHb7"
